date_jalali,OperatorCode_FK,PushingTime_min,IncomingCarID,productName,GlazeType,temp_exhaust,temp_preheat01,temp_preheat02,temp_termostat,temp_Zone00,temp_Zone01,temp_Zone02,temp_Zone03,temp_Zone04,temp_Zone05,temp_Zone06,temp_Zone07,temp_rapid01,temp_Rapid02,temp_bottomA,temp_bottom01,temp_bottomB,temp_bottom02
1404.5.31,8,3:50:00,20,90000001,91000001,190,431,560,775,825,930,955,945,940,888,839,773,608,567,540,488,361,308
1404.5.31,4,6:00:00,11,90000001,91000001,190,432,560,771,825,930,955,945,940,888,838,774,607,566,540,491,362,309
1404.5.31,4,8:10:00,78,90000001,91000001,190,432,553,767,825,930,955,945,940,890,837,770,610,570,540,492,363,312
1404.5.31,4,10:20:00,49,90000001,91000001,190,421,554,766,825,930,955,945,940,891,837,771,609,571,541,490,363,308
1404.5.31,4,12:30:00,24,90000001,91000001,190,420,555,769,825,930,955,945,940,891,837,771,609,570,541,490,363,309
1404.5.31,5,14:40:00,26,90000001,91000001,190,422,547,766,825,930,955,945,940,890,838,765,610,569,543,488,361,307
1404.5.31,5,16:50:00,40,90000001,91000001,190,721,547,766,825,930,955,945,940,891,838,763,610,568,542,487,356,306
1404.5.31,5,19:00:00,59,90000001,91000001,190,427,551,762,825,930,955,945,940,892,836,769,609,569,543,489,359,308
1404.5.31,5,21:10:00,6,90000001,91000001,190,429,556,762,825,930,955,945,940,890,837,768,610,567,542,489,358,307
1404.5.31,8,23:20:00,65,90000001,91000001,190,427,564,752,825,930,955,945,940,891,837,771,611,570,544,492,362,310
1404.6.1,8,1:30:00,39,90000001,91000001,190,423,568,762,825,930,955,945,940,890,835,770,610,569,541,490,362,308
1404.6.1,8,3:40:00,57,90000001,91000001,190,426,567,760,825,930,955,945,940,890,836,769,610,568,542,494,360,311
1404.6.1,8,5:50:00,54,90000001,91000001,190,422,566,760,825,930,955,945,940,890,837,772,610,569,542,491,359,311
1404.6.1,4,8:00:00,62,90000001,91000001,190,422,555,757,825,930,955,945,940,885,836,762,609,569,540,491,356,309
1404.6.1,4,10:10:00,2,90000001,91000001,190,422,557,756,825,930,955,945,940,885,837,764,609,569,541,490,357,310
1404.6.1,4,12:20:00,22,90000001,91000001,190,420,544,758,825,930,955,945,940,883,836,761,607,569,540,490,356,308
1404.6.1,8,14:30:00,72,90000001,91000001,190,421,548,766,825,930,955,945,940,890,836,756,608,567,541,490,364,308
1404.6.1,8,16:40:00,61,90000001,91000001,190,425,552,767,825,930,955,945,940,890,837,765,609,567,540,490,368,312
1404.6.1,8,18:50:00,19,90000001,91000001,190,425,554,762,825,930,955,945,940,889,836,767,606,567,542,489,365,313
1404.6.1,8,21:00:00,29,90000001,91000001,190,428,557,758,825,930,955,945,940,891,835,768,606,565,541,587,364,313
1404.6.1,5,23:10:00,51,90000001,91000001,190,427,564,760,825,930,955,945,940,889,835,769,605,562,538,489,360,308
1404.6.2,5,1:20:00,71,90000001,91000001,190,431,570,764,825,930,955,945,940,889,835,770,606,562,536,486,350,308
1404.6.2,5,3:30:00,77,90000001,91000001,190,435,572,762,825,930,955,945,940,891,838,773,606,565,534,486,355,307
1404.6.2,5,5:40:00,13,90000001,91000001,190,438,575,760,825,930,955,945,940,890,837,773,605,560,535,483,355,305
1404.6.2,4,7:50:00,45,90000001,91000001,190,439,571,758,825,930,955,945,940,890,835,773,605,563,535,480,353,304
1404.6.2,4,10:00:00,76,90000001,91000001,190,438,570,758,825,930,955,945,940,891,835,773,606,563,535,482,353,304
1404.6.2,4,12:10:00,42,90000001,91000001,190,431,571,756,825,930,955,945,940,888,833,757,608,569,535,483,347,302
1404.6.2,8,14:20:00,67,90000001,91000001,190,435,574,762,825,930,955,945,940,886,835,757,606,565,535,482,352,302
1404.6.2,8,16:30:00,79,90000001,91000001,190,434,564,764,825,930,955,945,940,889,835,760,607,565,536,482,355,305
1404.6.2,8,18:40:00,70,90000001,91000001,190,440,562,764,825,930,955,945,940,889,835,763,607,565,537,480,357,302
1404.6.2,8,20:50:00,16,90000001,91000001,190,437,568,766,825,930,955,945,940,890,836,765,606,564,237,481,353,303
1404.6.2,5,23:00:00,80,90000001,91000001,190,439,575,772,825,930,955,945,940,890,835,767,605,561,534,481,348,300
1404.6.3,5,1:10:00,48,90000001,91000001,190,436,576,771,825,930,955,945,940,890,837,770,605,561,534,481,348,300
1404.6.3,5,3:20:00,21,90000001,91000001,190,432,578,770,825,930,955,945,940,890,840,772,605,562,533,482,348,298
1404.6.3,5,5:30:00,66,90000001,91000001,190,433,574,768,825,930,955,945,940,888,836,773,608,564,532,482,347,296
1404.6.3,4,7:40:00,3,90000001,91000001,190,433,573,766,825,930,955,945,940,888,837,774,607,563,533,481,346,299
1404.6.3,4,9:50:00,41,90000001,91000001,190,433,574,757,825,930,955,945,940,888,838,774,605,563,533,481,346,298
1404.6.3,4,12:00:00,68,90000001,91000001,190,434,574,759,825,930,955,945,940,888,837,773,605,563,534,481,345,299
1404.6.3,8,14:10:00,15,90000001,91000001,190,435,562,762,825,930,955,945,940,887,835,762,606,566,535,478,348,298
1404.6.3,8,16:20:00,74,90000001,91000001,190,435,564,765,825,930,955,945,940,890,837,760,606,565,536,477,351,295
1404.6.3,8,18:30:00,64,90000001,91000001,190,436,568,766,825,930,955,945,940,889,836,765,607,564,538,477,350,396
1404.6.3,8,20:40:00,14,90000001,91000001,190,436,573,766,825,930,955,945,940,888,835,766,606,564,538,477,345,292
1404.6.3,5,22:50:00,23,90000001,91000001,190,439,584,769,825,930,955,945,940,884,834,767,607,563,534,479,346,292
1404.6.4,5,1:00:00,37,90000001,91000001,190,439,584,769,825,930,955,945,940,883,838,776,608,564,538,482,353,296
1404.6.4,5,3:10:00,36,90000001,91000001,190,439,585,771,825,930,955,945,940,884,839,776,609,565,536,481,351,298
1404.6.4,5,5:20:00,28,90000001,91000001,190,438,581,774,825,930,955,945,940,889,838,775,610,565,536,481,350,295
1404.6.4,4,7:30:00,1,90000001,91000001,190,437,581,775,825,930,955,945,940,889,838,774,609,565,536,482,351,295
1404.6.4,4,9:40:00,38,90000001,91000001,190,436,585,770,825,930,955,945,940,889,838,775,608,565,536,481,352,297
1404.6.4,4,11:50:00,63,90000001,91000001,190,431,581,773,825,930,955,945,940,887,838,775,606,565,536,481,351,298
1404.6.4,8,14:00:00,25,90000001,91000001,190,428,582,775,825,930,955,945,940,888,837,774,608,565,536,481,351,297
1404.6.4,8,16:10:00,47,90000001,91000001,190,428,578,770,825,930,955,945,940,890,837,768,608,565,536,481,348,295
1404.6.4,8,18:20:00,44,90000001,91000001,190,431,567,773,825,930,955,945,940,887,837,765,606,567,538,482,349,294
1404.6.4,8,20:30:00,35,90000001,91000001,190,433,564,780,825,930,955,945,940,887,837,765,608,563,537,480,352,294
1404.6.4,5,22:40:00,46,90000001,91000001,190,434,578,794,825,930,955,945,940,885,839,770,606,566,537,478,352,294
1404.6.5,5,0:50:00,52,90000001,91000001,190,437,590,785,825,930,955,945,940,885,836,773,607,565,537,479,352,298
1404.6.5,5,3:00:00,75,90000001,91000001,190,436,588,788,825,930,955,945,940,886,837,772,608,565,537,478,353,297
1404.6.5,5,5:10:00,27,90000001,91000001,190,435,589,781,825,930,955,945,940,888,836,770,605,564,536,479,344,297
1404.6.5,4,7:20:00,20,90000001,91000001,190,435,588,770,825,930,955,945,940,888,836,771,606,564,537,478,345,298
1404.6.5,4,9:30:00,11,90000001,91000001,190,435,580,757,825,930,955,945,940,888,835,768,605,564,536,478,347,292
1404.6.5,4,11:40:00,18,90000001,91000001,190,436,584,757,825,930,955,945,940,88,835,767,605,564,536,477,346,292
1404.6.5,4,13:50:00,4,90000001,91000001,190,438,578,770,820,930,955,945,940,886,838,768,603,564,538,477,350,296
1404.6.5,5,16:00:00,78,90000001,91000001,190,439,579,770,825,930,955,945,940,888,837,758,606,562,537,477,345,294
1404.6.5,5,18:10:00,17,90000001,91000001,190,436,585,771,825,930,955,945,940,883,833,760,607,566,538,479,344,294
1404.6.5,5,20:20:00,10,90000001,91000001,190,436,588,772,825,930,955,945,940,888,829,762,605,564,535,477,347,294
1404.6.5,5,22:30:00,49,90000001,91000001,190,439,590,775,825,930,955,945,940,888,834,761,605,562,536,480,344,292
1404.6.6,5,0:40:00,69,90000001,91000001,190,440,591,776,825,930,955,945,940,891,834,760,607,567,538,478,346,295
1404.6.6,5,2:50:00,26,90000001,91000001,190,440,593,779,825,930,955,945,940,893,836,769,605,566,536,475,346,294
1404.6.6,5,5:00:00,60,90000001,91000001,190,440,595,782,825,930,955,945,940,890,837,768,599,566,532,478,345,291
1404.6.6,4,7:10:00,30,90000001,91000001,190,441,595,781,825,930,955,945,940,891,838,768,599,565,531,477,344,290
1404.6.6,4,9:20:00,24,90000001,91000001,190,443,590,775,825,930,955,945,940,879,830,766,599,558,531,478,346,290
1404.6.6,4,11:30:00,50,90000001,91000001,190,441,591,774,825,930,955,945,940,885,830,765,599,557,531,477,346,291
1404.6.6,4,13:40:00,55,90000001,91000001,190,442,591,774,825,930,955,945,940,888,825,746,601,561,531,478,350,293
1404.6.6,7,15:50:00,39,90000001,91000001,190,438,580,775,825,930,955,945,940,888,835,745,605,560,530,472,350,295
1404.6.6,7,18:00:00,65,90000001,91000001,190,436,573,777,825,930,955,945,940,885,836,756,605,563,531,469,349,297
1404.6.6,7,20:10:00,62,90000001,91000001,190,442,579,782,825,930,955,945,940,889,833,758,592,561,533,470,344,296
1404.6.6,5,22:20:00,22,90000001,91000001,190,441,578,780,825,930,955,945,940,891,835,762,595,552,535,473,335,294
1404.6.7,5,0:30:00,2,90000001,91000001,190,440,580,776,825,930,955,945,940,891,838,767,597,555,535,475,340,294
1404.6.7,5,2:40:00,57,90000001,91000001,190,438,583,774,825,930,955,945,940,898,840,769,599,558,535,477,341,293
1404.6.7,5,4:50:00,54,90000001,91000001,190,439,580,776,825,930,955,945,940,891,839,772,599,557,526,474,342,290
1404.6.7,5,7:00:00,72,90000001,91000001,190,434,577,776,825,930,955,945,940,893,836,772,599,556,527,461,345,292
1404.6.7,5,9:10:00,43,90000001,91000001,190,430,568,772,825,930,955,945,940,888,839,764,602,555,527,465,345,291
1404.6.7,5,11:20:00,61,90000001,91000001,190,427,560,768,825,930,955,945,940,889,838,763,64,557,529,467,345,294
1404.6.7,5,13:30:00,19,90000001,91000001,190,431,558,772,825,930,955,945,940,887,840,763,603,558,529,468,338,291
1404.6.7,8,15:40:00,29,90000001,91000001,190,429,554,772,825,930,955,945,940,887,838,766,604,561,532,470,335,386
1404.6.7,8,17:50:00,13,90000001,91000001,190,427,555,777,825,930,955,945,940,885,838,772,606,561,534,470,334,283
1404.6.7,8,20:00:00,45,90000001,91000001,190,429,555,775,825,930,955,945,940,887,839,773,607,562,533,472,335,284
1404.6.7,4,22:10:00,51,90000001,91000001,190,415,557,769,825,930,955,945,940,887,840,773,610,566,535,475,338,287
1404.6.8,4,0:20:00,6,90000001,91000001,190,416,557,765,825,930,955,945,940,887,840,776,611,566,537,475,340,288
1404.6.8,4,2:30:00,42,90000001,91000001,190,415,555,766,825,930,955,945,940,889,840,774,609,566,537,473,340,287
1404.6.8,4,4:40:00,71,90000001,91000001,190,414,555,768,825,930,955,945,940,889,840,773,608,565,536,472,341,288
1404.6.8,4,6:50:00,68,90000001,91000001,190,416,556,767,825,930,955,945,940,888,840,775,610,565,536,474,339,286
1404.6.8,4,9:00:00,64,90000001,91000001,190,415,555,767,825,930,955,945,940,888,840,775,620,565,536,474,339,288
1404.6.8,4,11:10:00,14,90000001,91000001,190,414,555,766,825,930,955,945,940,888,840,774,609,566,536,476,338,285
1404.6.8,4,13:20:00,59,90000001,91000001,190,419,555,750,825,930,955,945,940,888,840,773,609,565,536,477,338,284
1404.6.8,5,15:30:00,77,90000001,91000001,190,416,557,750,825,930,955,945,940,886,835,769,608,566,538,477,337,386
1404.6.8,5,17:40:00,33,90000001,91000001,190,418,561,746,825,930,955,945,940,887,836,770,608,566,535,477,335,282
1404.6.8,5,19:50:00,16,90000001,91000001,190,417,564,749,825,930,955,945,940,888,835,771,609,565,537,477,339,286
1404.6.8,8,22:00:00,40,90000001,91000001,190,421,568,756,825,930,955,945,940,884,836,773,609,566,536,477,340,288
1404.6.9,8,0:10:00,28,90000001,91000001,190,424,569,763,825,930,955,945,940,888,837,774,608,567,537,478,340,286
1404.6.9,8,2:20:00,36,90000001,91000001,190,426,570,765,825,930,955,945,940,889,837,772,611,567,538,478,340,288
1404.6.9,8,4:30:00,74,90000001,91000001,190,426,575,775,825,930,955,945,940,888,837,774,609,566,538,478,342,287
1404.6.9,4,6:40:00,15,90000001,91000001,190,427,575,774,825,930,955,945,940,888,837,774,609,567,538,477,342,287
1404.6.9,4,8:50:00,63,90000001,91000001,190,426,574,774,825,930,955,945,940,888,837,775,609,566,537,480,343,288
1404.6.9,4,11:00:00,25,90000001,91000001,190,428,573,771,825,930,955,945,940,888,837,774,609,566,537,481,343,285
1404.6.9,4,13:10:00,47,90000001,91000001,190,427,574,770,825,930,955,945,930,888,838,774,609,565,537,481,344,284
1404.6.9,5,15:20:00,1,90000001,91000001,190,428,555,766,825,930,955,945,940,887,837,764,610,568,537,479,346,290
1404.6.9,5,17:30:00,46,90000001,91000001,190,428,556,778,825,930,955,945,940,886,839,768,610,568,539,479,350,293
1404.6.9,5,19:40:00,38,90000001,91000001,190,423,559,775,825,930,955,945,940,887,839,772,609,568,539,480,347,293
1404.6.9,5,21:50:00,75,90000001,91000001,190,423,563,778,825,930,955,945,940,890,839,774,610,565,541,482,348,294
1404.6.9,8,0:00:00,41,90000001,91000001,190,419,561,772,825,930,955,945,940,889,841,772,610,569,540,484,350,296
1404.6.10,8,2:10:00,27,90000001,91000001,190,419,562,770,825,930,955,945,940,891,837,769,611,570,537,483,347,295
1404.6.10,8,4:20:00,52,90000001,91000001,190,422,559,766,825,930,955,945,940,885,835,769,608,568,538,481,347,292
1404.6.10,8,6:30:00,35,90000001,91000001,190,416,561,764,825,930,955,945,940,886,835,770,608,568,540,483,351,291
1404.6.10,8,8:40:00,20,90000001,91000001,190,420,553,760,825,930,955,945,940,889,835,766,611,567,540,484,350,297
1404.6.10,8,10:50:00,18,90000001,91000001,190,418,551,756,825,930,955,945,940,887,837,762,609,568,539,484,353,298
1404.6.10,8,13:00:00,4,90000001,91000001,190,422,548,754,825,930,955,945,940,885,839,756,607,567,539,485,350,299
1404.6.10,5,15:10:00,17,90000001,91000001,190,418,545,750,825,930,955,945,940,890,834,762,607,565,540,483,349,295
1404.6.10,5,17:20:00,10,90000001,91000001,190,418,550,746,825,930,955,945,940,892,838,766,606,565,540,484,352,298
1404.6.10,5,19:30:00,69,90000001,91000001,190,419,553,749,825,930,955,945,940,891,838,764,606,564,537,486,356,299
1404.6.10,5,21:40:00,60,90000001,91000001,190,415,559,752,825,930,955,945,940,891,836,770,607,564,535,486,356,299
1404.6.10,4,23:50:00,34,90000001,91000001,190,415,557,755,825,930,955,945,940,890,838,772,607,564,535,483,355,300
1404.6.11,4,2:00:00,24,90000001,91000001,190,413,555,759,825,930,955,945,940,889,840,774,607,564,535,480,354,300
1404.6.11,4,4:10:00,50,90000001,91000001,190,413,553,765,825,930,955,945,940,891,840,779,608,564,536,480,349,301
1404.6.11,4,6:20:00,53,90000001,91000001,190,413,553,765,825,930,955,945,940,891,840,778,608,564,536,481,349,301
1404.6.11,4,8:30:00,55,90000001,91000001,190,414,554,766,825,930,955,945,940,891,840,778,607,565,536,481,349,301
1404.6.11,4,10:40:00,39,90000001,91000001,190,413,555,762,825,930,955,945,940,891,840,778,609,565,537,480,349,300
1404.6.11,4,12:50:00,30,90000001,91000001,190,413,554,761,825,930,955,945,940,891,841,777,608,566,536,481,348,302
1404.6.11,5,15:00:00,65,90000001,91000001,190,413,550,750,825,930,955,945,940,886,840,767,610,565,540,479,344,295
1404.6.11,5,17:10:00,3,90000001,91000001,190,414,555,749,825,930,955,945,940,888,838,768,611,570,541,479,339,292
1404.6.11,5,19:20:00,44,90000001,91000001,190,414,561,750,825,930,955,945,940,888,834,772,611,570,539,482,342,291
1404.6.11,5,21:30:00,26,90000001,91000001,190,419,565,748,825,930,955,945,940,886,839,774,611,570,543,482,347,292
1404.6.11,8,23:40:00,49,90000001,91000001,190,418,567,754,825,930,955,945,940,889,838,773,611,570,541,480,351,295
1404.6.12,8,1:50:00,11,90000001,91000001,190,418,571,758,825,930,955,945,940,887,839,776,609,570,540,482,348,296
1404.6.12,8,4:00:00,72,90000001,91000001,190,423,572,760,825,930,955,945,940,883,836,777,608,568,539,482,349,296
1404.6.12,4,6:10:00,78,90000001,91000001,190,425,578,765,825,930,955,945,940,887,837,777,609,567,539,482,348,295
1404.6.12,4,8:20:00,66,90000001,91000001,190,425,572,764,825,930,955,945,940,887,838,777,609,567,539,481,347,294
1404.6.12,4,10:30:00,19,90000001,91000001,190,424,566,761,825,930,955,945,940,883,838,777,609,566,539,480,346,293
1404.6.12,4,12:40:00,21,90000001,91000001,190,425,565,760,825,930,955,945,940,883,838,777,609,565,539,479,346,292
1404.6.12,5,14:50:00,61,90000001,91000001,190,429,561,755,825,930,955,945,940,880,836,767,608,568,541,476,343,297
1404.6.12,5,17:00:00,43,90000001,91000001,190,424,559,759,825,930,955,945,940,878,836,771,609,565,540,480,346,296
1404.6.12,5,19:10:00,51,90000001,91000001,190,429,562,767,825,930,955,945,940,881,837,772,610,567,541,480,344,297
1404.6.12,5,21:20:00,68,90000001,91000001,190,428,563,771,825,930,955,945,940,879,838,771,610,566,539,478,344,297
1404.6.12,4,23:30:00,23,90000001,91000001,190,427,563,771,825,930,955,945,940,881,838,772,609,565,540,477,346,297
1404.6.13,4,1:40:00,71,90000001,91000001,190,427,564,774,825,930,955,945,940,882,840,771,609,564,537,477,344,297
1404.6.13,4,3:50:00,29,90000001,91000001,190,424,566,773,825,930,955,945,940,880,837,775,610,565,538,477,344,296
1404.6.13,4,6:00:00,42,90000001,91000001,190,420,560,757,825,930,955,945,940,883,839,770,608,569,539,480,343,296
1404.6.13,4,8:10:00,45,90000001,91000001,190,418,553,758,825,930,955,945,940,881,838,768,607,570,538,479,343,298
1404.6.13,4,10:20:00,14,90000001,91000001,190,419,555,757,825,930,955,945,940,882,838,768,608,571,538,479,344,297
1404.6.13,4,12:30:00,59,90000001,91000001,190,420,55,756,825,930,955,945,940,882,838,766,608,572,539,478,345,296
1404.6.13,5,14:40:00,48,90000001,91000001,190,422,540,752,825,930,955,945,940,881,838,768,611,568,540,483,349,280
1404.6.13,5,16:50:00,13,90000001,91000001,190,424,543,762,825,930,955,945,940,882,836,773,613,568,541,483,352,279
1404.6.13,5,19:00:00,64,90000001,91000001,190,418,552,761,825,930,955,945,940,889,838,771,612,571,539,481,355,282
1404.6.13,5,21:10:00,33,90000001,91000001,190,422,553,760,825,930,955,945,940,884,835,769,610,569,540,483,352,300
1404.6.13,5,23:20:00,77,90000001,91000001,190,417,559,756,825,930,955,945,940,881,837,770,611,568,542,481,348,300
1404.6.14,5,1:30:00,16,90000001,91000001,190,420,559,756,825,930,955,945,940,880,838,771,610,568,541,483,348,300
1404.6.14,5,3:40:00,40,90000001,91000001,190,418,558,754,825,930,955,945,940,882,838,773,610,568,538,482,350,295
1404.6.14,5,5:50:00,28,90000001,91000001,190,419,557,756,825,930,955,945,940,882,838,773,610,568,539,484,350,298
1404.6.14,7,8:00:00,74,90000001,91000001,190,417,555,769,825,930,955,945,940,881,838,771,611,566,538,483,356,300
1404.6.14,7,10:10:00,80,90000001,91000001,190,407,547,766,825,930,955,945,940,883,837,773,610,568,538,484,358,301
1404.6.14,7,12:20:00,70,90000001,91000001,190,407,546,763,825,930,955,945,940,876,836,765,610,569,538,482,353,302
1404.6.14,5,14:30:00,36,90000001,91000001,190,408,548,764,825,930,955,945,940,877,836,767,612,569,541,480,349,302
1404.6.14,5,16:40:00,79,90000001,91000001,190,408,544,764,825,930,955,945,940,879,834,770,612,571,540,481,350,296
1404.6.14,5,18:50:00,15,90000001,91000001,190,410,545,763,825,930,955,945,940,881,836,766,610,570,540,480,349,298
1404.6.14,5,21:00:00,67,90000001,91000001,190,415,551,762,825,930,955,945,940,879,838,769,610,568,541,482,348,298
1404.6.14,4,23:10:00,63,90000001,91000001,190,420,553,754,825,930,955,945,940,881,838,767,610,569,541,482,349,295
1404.6.15,4,1:20:00,25,90000001,91000001,190,415,554,756,825,930,855,945,940,879,837,770,607,566,539,483,351,297
1404.6.15,4,3:30:00,47,90000001,91000001,190,415,563,754,825,930,955,945,940,876,835,770,605,563,537,482,348,296
1404.6.15,4,5:40:00,1,90000001,91000001,190,418,568,750,825,930,955,945,940,882,834,774,608,566,537,481,350,298
1404.6.15,4,7:50:00,46,90000001,91000001,190,417,567,751,825,930,955,945,940,882,834,774,608,565,537,481,351,297
1404.6.15,4,10:00:00,41,90000001,91000001,190,419,56,751,825,930,955,945,940,882,835,773,607,565,538,481,351,297
1404.6.15,4,12:10:00,75,90000001,91000001,190,420,561,759,825,930,955,945,940,883,834,773,608,565,537,480,351,295
1404.6.15,5,14:20:00,27,90000001,91000001,190,419,556,757,825,930,955,945,940,882,837,765,606,565,538,480,350,295
